"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"14178",14178,26972,"Fresno europeo","03/11/2011 17:41","Bajo (2 - 4 mts)",38,"Mediano",-68.8344134872,-32.8860708312,3,"Parque O'Higgins",1531146.02653,0
"14179",14179,26975,"Morera","03/11/2011 17:04","Bajo (2 - 4 mts)",44,"Mediano",-68.8341793324,-32.8863614067,3,"Parque O'Higgins",1531146.02653,0
"14180",14180,26979,"Morera","03/11/2011 16:46","Medio (4 - 8 mts)",170,"Grande",-68.8342113903,-32.8869940762,3,"Parque O'Higgins",1531146.02653,0
"14181",14181,26982,"Morera","03/11/2011 16:21","Medio (4 - 8 mts)",160,"Grande",-68.8342359383,-32.8872982287,3,"Parque O'Higgins",1531146.02653,1
"14182",14182,26983,"Morera","03/11/2011 16:17","Medio (4 - 8 mts)",70,"Grande",-68.8342441682,-32.8873878596,3,"Parque O'Higgins",1531146.02653,0
"14183",14183,26984,"Prunas","03/11/2011 16:14","Bajo (2 - 4 mts)",16,"Chico",-68.83424176,-32.8874879244,3,"Parque O'Higgins",1531146.02653,0
"14184",14184,26985,"Fresno europeo","02/11/2011 17:29","Alto (> 8 mts)",140,"Grande",-68.8343350929,-32.8875343066,3,"Parque O'Higgins",1531146.02653,0
"14185",14185,26986,"Fresno europeo","02/11/2011 17:27","Alto (> 8 mts)",140,"Grande",-68.8343917953,-32.8875317641,3,"Parque O'Higgins",1531146.02653,0
"14186",14186,26987,"Fresno europeo","02/11/2011 17:22","Medio (4 - 8 mts)",110,"Grande",-68.8344483935,-32.8875289131,3,"Parque O'Higgins",1531146.02653,0
"14187",14187,26989,"Fresno europeo","02/11/2011 17:11","Alto (> 8 mts)",110,"Grande",-68.8347793891,-32.8875182996,3,"Parque O'Higgins",1531146.02653,0
"14188",14188,26990,"Fresno europeo","02/11/2011 17:09","Alto (> 8 mts)",180,"Grande",-68.8348816839,-32.8875154096,3,"Parque O'Higgins",1531146.02653,0
"14189",14189,26993,"Fresno europeo","02/11/2011 17:02","Alto (> 8 mts)",180,"Grande",-68.8352115966,-32.887504313,3,"Parque O'Higgins",1531146.02653,0
"14190",14190,26995,"Fresno europeo","02/11/2011 16:57","Bajo (2 - 4 mts)",44,"Mediano",-68.8353922262,-32.8874937306,3,"Parque O'Higgins",1531146.02653,0
"14191",14191,26996,"Pltano","02/11/2011 16:53","Alto (> 8 mts)",190,"Grande",-68.8354367269,-32.8874381403,3,"Parque O'Higgins",1531146.02653,0
"14192",14192,26997,"Pltano","02/11/2011 16:48","Alto (> 8 mts)",180,"Grande",-68.835431589,-32.8873552491,3,"Parque O'Higgins",1531146.02653,0
"14193",14193,26998,"Pltano","02/11/2011 16:47","Alto (> 8 mts)",180,"Grande",-68.8354278711,-32.8872892738,3,"Parque O'Higgins",1531146.02653,0
"14194",14194,26999,"Pltano","02/11/2011 16:44","Alto (> 8 mts)",140,"Grande",-68.8354212768,-32.8871611807,3,"Parque O'Higgins",1531146.02653,0
"14195",14195,27000,"Pltano","02/11/2011 16:42","Alto (> 8 mts)",170,"Grande",-68.8354211254,-32.8871274572,3,"Parque O'Higgins",1531146.02653,0
"14196",14196,27001,"Pltano","02/11/2011 16:37","Alto (> 8 mts)",180,"Grande",-68.8354190406,-32.8870077071,3,"Parque O'Higgins",1531146.02653,0
"14197",14197,27003,"Pltano","02/11/2011 16:33","Alto (> 8 mts)",210,"Grande",-68.8354157711,-32.8868644988,3,"Parque O'Higgins",1531146.02653,0
"14198",14198,27005,"Pltano","02/11/2011 16:28","Alto (> 8 mts)",160,"Grande",-68.8354109895,-32.8867669917,3,"Parque O'Higgins",1531146.02653,0
"14199",14199,27006,"Pltano","02/11/2011 16:23","Alto (> 8 mts)",180,"Grande",-68.8354061183,-32.8866271328,3,"Parque O'Higgins",1531146.02653,0
"14200",14200,27008,"Pltano","02/11/2011 16:17","Alto (> 8 mts)",164,"Grande",-68.8354017783,-32.8864311895,3,"Parque O'Higgins",1531146.02653,0
"14201",14201,27010,"Pltano","02/11/2011 16:10","Alto (> 8 mts)",170,"Grande",-68.8353953764,-32.8863100838,3,"Parque O'Higgins",1531146.02653,0
"14202",14202,27014,"Acacia SP","09/11/2011 10:36","Medio (4 - 8 mts)",100,"Grande",-68.8391098628,-32.8907724735,3,"Parque O'Higgins",1531146.02653,0
"14203",14203,27017,"Acacia SP","09/11/2011 10:41","Medio (4 - 8 mts)",150,"Grande",-68.8386830452,-32.8908604544,3,"Parque O'Higgins",1531146.02653,0
"14204",14204,27019,"Fresno europeo","09/11/2011 10:42","Medio (4 - 8 mts)",90,"Grande",-68.838513272,-32.8908968575,3,"Parque O'Higgins",1531146.02653,0
"14205",14205,27020,"Acacia SP","09/11/2011 10:43","Medio (4 - 8 mts)",150,"Grande",-68.8384136334,-32.8909145823,3,"Parque O'Higgins",1531146.02653,1
"14206",14206,27022,"Fresno europeo","28/10/2011 10:21","Bajo (2 - 4 mts)",33,"Mediano",-68.838376407,-32.8910676215,3,"Parque O'Higgins",1531146.02653,0
"14207",14207,27023,"Pltano","28/10/2011 10:22","Alto (> 8 mts)",155,"Grande",-68.8383705922,-32.8911834561,3,"Parque O'Higgins",1531146.02653,1
"14208",14208,27024,"Paraiso","28/10/2011 10:26","Medio (4 - 8 mts)",128,"Grande",-68.8383471478,-32.8914791904,3,"Parque O'Higgins",1531146.02653,0
"14209",14209,27025,"Paraiso","28/10/2011 10:27","Alto (> 8 mts)",168,"Grande",-68.8383398472,-32.89158864,3,"Parque O'Higgins",1531146.02653,0
"14210",14210,27026,"Morera","28/10/2011 10:28","Medio (4 - 8 mts)",40,"Mediano",-68.838330251,-32.8916350647,3,"Parque O'Higgins",1531146.02653,0
"14211",14211,27030,"Morera","28/10/2011 10:55","Alto (> 8 mts)",115,"Grande",-68.8385426803,-32.8919116281,3,"Parque O'Higgins",1531146.02653,0
"14212",14212,27031,"Morera","28/10/2011 10:54","Alto (> 8 mts)",145,"Grande",-68.8385913899,-32.8919056389,3,"Parque O'Higgins",1531146.02653,1
"14213",14213,27036,"Pltano","28/10/2011 10:42","Alto (> 8 mts)",198,"Grande",-68.839254776,-32.8917804369,3,"Parque O'Higgins",1531146.02653,0
"14214",14214,27037,"Pltano","28/10/2011 10:39","Alto (> 8 mts)",190,"Grande",-68.8394193196,-32.8917454824,3,"Parque O'Higgins",1531146.02653,0
"14215",14215,27038,"Pltano","28/10/2011 10:38","Alto (> 8 mts)",170,"Grande",-68.8394940582,-32.8917271838,3,"Parque O'Higgins",1531146.02653,0
"14216",14216,27040,"Pltano","09/11/2011 10:50","Alto (> 8 mts)",160,"Grande",-68.839533405,-32.8915974836,3,"Parque O'Higgins",1531146.02653,0
"14217",14217,27041,"Pltano","09/11/2011 10:47","Alto (> 8 mts)",155,"Grande",-68.8395193202,-32.8915463559,3,"Parque O'Higgins",1531146.02653,0
"14218",14218,27042,"Pltano","09/11/2011 10:45","Alto (> 8 mts)",163,"Grande",-68.839492261,-32.8914198851,3,"Parque O'Higgins",1531146.02653,0
"14219",14219,27043,"Pltano","09/11/2011 10:44","Alto (> 8 mts)",175,"Grande",-68.8394794372,-32.8913599964,3,"Parque O'Higgins",1531146.02653,0
"14220",14220,27044,"Pltano","09/11/2011 10:41","Alto (> 8 mts)",178,"Grande",-68.8394176349,-32.8911390027,3,"Parque O'Higgins",1531146.02653,0
"14221",14221,27046,"Morera","09/11/2011 10:36","Alto (> 8 mts)",155,"Grande",-68.8393790304,-32.8909740337,3,"Parque O'Higgins",1531146.02653,0
"14222",14222,27047,"Pltano","09/11/2011 10:35","Alto (> 8 mts)",165,"Grande",-68.8393549993,-32.8909061957,3,"Parque O'Higgins",1531146.02653,0
"14223",14223,27049,"Fresno americano","21/10/2011 10:21","Medio (4 - 8 mts)",95,"Grande",-68.8385663945,-32.8884801089,3,"Parque O'Higgins",1531146.02653,0
"14224",14224,27051,"Fresno americano","21/10/2011 10:18","Alto (> 8 mts)",145,"Grande",-68.8384052231,-32.8884855534,3,"Parque O'Higgins",1531146.02653,1
"14225",14225,27052,"Fresno americano","21/10/2011 10:17","Medio (4 - 8 mts)",50,"Mediano",-68.8382376329,-32.8884940327,3,"Parque O'Higgins",1531146.02653,0
"14226",14226,27054,"Fresno americano","21/10/2011 10:07","Medio (4 - 8 mts)",135,"Grande",-68.8373125074,-32.8885220078,3,"Parque O'Higgins",1531146.02653,0
"14227",14227,27055,"Fresno americano","21/10/2011 10:06","Medio (4 - 8 mts)",122,"Grande",-68.8372327703,-32.8885282159,3,"Parque O'Higgins",1531146.02653,0
"14228",14228,27057,"Fresno europeo","21/10/2011 10:03","Alto (> 8 mts)",140,"Grande",-68.8370539662,-32.8885330325,3,"Parque O'Higgins",1531146.02653,0
"14229",14229,27058,"Morera","21/10/2011 10:01","Alto (> 8 mts)",135,"Grande",-68.8370085655,-32.8884897084,3,"Parque O'Higgins",1531146.02653,1
"14230",14230,27060,"Fresno americano","21/10/2011 09:55","Medio (4 - 8 mts)",120,"Grande",-68.8369780539,-32.8880846125,3,"Parque O'Higgins",1531146.02653,0
"14231",14231,27061,"Fresno americano","27/10/2011 10:49","Alto (> 8 mts)",110,"Grande",-68.836974399,-32.8880448918,3,"Parque O'Higgins",1531146.02653,0
"14232",14232,27062,"Fresno europeo","27/10/2011 10:45","Medio (4 - 8 mts)",100,"Grande",-68.8369662743,-32.8879616551,3,"Parque O'Higgins",1531146.02653,0
"14233",14233,27063,"Fresno americano","27/10/2011 10:44","Alto (> 8 mts)",120,"Grande",-68.8369590032,-32.8878663783,3,"Parque O'Higgins",1531146.02653,0
"14234",14234,27065,"Fresno europeo","27/10/2011 10:41","Bajo (2 - 4 mts)",130,"Grande",-68.8369320344,-32.8875951142,3,"Parque O'Higgins",1531146.02653,0
"14235",14235,27066,"Fresno europeo","27/10/2011 10:40","Bajo (2 - 4 mts)",20,"Chico",-68.8369682734,-32.8875312315,3,"Parque O'Higgins",1531146.02653,0
"14236",14236,27068,"Fresno europeo","27/10/2011 10:37","Alto (> 8 mts)",142,"Grande",-68.8371081019,-32.8875277177,3,"Parque O'Higgins",1531146.02653,0
"14237",14237,27070,"Fresno americano","21/10/2011 16:01","Medio (4 - 8 mts)",70,"Grande",-68.8380835627,-32.8874913956,3,"Parque O'Higgins",1531146.02653,0
"14238",14238,27075,"Pltano","21/10/2011 14:53","Alto (> 8 mts)",160,"Grande",-68.8384988865,-32.8876475457,3,"Parque O'Higgins",1531146.02653,0
"14239",14239,27077,"Pltano","21/10/2011 14:47","Alto (> 8 mts)",160,"Grande",-68.8385458509,-32.887786383,3,"Parque O'Higgins",1531146.02653,0
"14240",14240,27079,"Pltano","21/10/2011 14:39","Alto (> 8 mts)",260,"Grande",-68.8386235996,-32.8881545278,3,"Parque O'Higgins",1531146.02653,0
"14241",14241,27080,"Pltano","21/10/2011 14:35","Muy bajo (1 - 2 mts)",8,"Chico",-68.8386670966,-32.8883186683,3,"Parque O'Higgins",1531146.02653,0
"14242",14242,27082,"Pltano","27/10/2011 09:54","Medio (4 - 8 mts)",35,"Mediano",-68.8384965955,-32.8895507423,3,"Parque O'Higgins",1531146.02653,1
"14243",14243,27086,"Pltano","27/10/2011 09:48","Alto (> 8 mts)",190,"Grande",-68.8380087594,-32.8895839131,3,"Parque O'Higgins",1531146.02653,0
"14244",14244,27089,"Pltano","27/10/2011 09:42","Alto (> 8 mts)",180,"Grande",-68.8377211446,-32.8896027066,3,"Parque O'Higgins",1531146.02653,0
"14245",14245,27090,"Pltano","27/10/2011 09:40","Alto (> 8 mts)",200,"Grande",-68.8376310379,-32.8896100024,3,"Parque O'Higgins",1531146.02653,0
"14246",14246,27091,"Pltano","27/10/2011 09:38","Alto (> 8 mts)",300,"Grande",-68.8375267124,-32.8896169912,3,"Parque O'Higgins",1531146.02653,0
"14247",14247,27092,"Pltano","27/10/2011 09:37","Alto (> 8 mts)",175,"Grande",-68.8374303196,-32.8896253481,3,"Parque O'Higgins",1531146.02653,0
"14248",14248,27095,"Fresno europeo","27/10/2011 09:31","Medio (4 - 8 mts)",45,"Mediano",-68.8370794612,-32.8896099559,3,"Parque O'Higgins",1531146.02653,0
"14249",14249,27096,"Fresno europeo","27/10/2011 09:27","Muy bajo (1 - 2 mts)",4,"Chico",-68.8370750937,-32.8895437661,3,"Parque O'Higgins",1531146.02653,0
"14250",14250,27098,"Morera","27/10/2011 09:26","Alto (> 8 mts)",185,"Grande",-68.8370693255,-32.889367027,3,"Parque O'Higgins",1531146.02653,1
"14251",14251,27099,"Fresno europeo","27/10/2011 09:20","Medio (4 - 8 mts)",35,"Mediano",-68.8370605551,-32.8892277007,3,"Parque O'Higgins",1531146.02653,0
"14252",14252,27100,"Fresno europeo","27/10/2011 09:19","Alto (> 8 mts)",115,"Grande",-68.8370472782,-32.8891507727,3,"Parque O'Higgins",1531146.02653,0
"14253",14253,27102,"Fresno europeo","27/10/2011 09:11","Medio (4 - 8 mts)",35,"Mediano",-68.8370378257,-32.8889783479,3,"Parque O'Higgins",1531146.02653,0
"14254",14254,27103,"Fresno americano","27/10/2011 09:09","Alto (> 8 mts)",78,"Grande",-68.8370292403,-32.8888957147,3,"Parque O'Higgins",1531146.02653,0
"14255",14255,27104,"Fresno europeo","27/10/2011 09:07","Alto (> 8 mts)",180,"Grande",-68.8370262894,-32.8888146533,3,"Parque O'Higgins",1531146.02653,0
"14256",14256,27105,"Fresno americano","27/10/2011 09:06","Medio (4 - 8 mts)",60,"Mediano",-68.8370248307,-32.8887387146,3,"Parque O'Higgins",1531146.02653,0
"14257",14257,27107,"Fresno americano","27/10/2011 09:03","Bajo (2 - 4 mts)",50,"Mediano",-68.8370468069,-32.8886492512,3,"Parque O'Higgins",1531146.02653,0
"14258",14258,27109,"Fresno europeo","27/10/2011 09:00","Muy bajo (1 - 2 mts)",6,"Chico",-68.8375246475,-32.8886350185,3,"Parque O'Higgins",1531146.02653,0
"14259",14259,27113,"Fresno europeo","27/10/2011 08:54","Alto (> 8 mts)",120,"Grande",-68.8382703437,-32.8886077386,3,"Parque O'Higgins",1531146.02653,0
"14260",14260,27120,"Pltano","27/10/2011 08:43","Muy bajo (1 - 2 mts)",8,"Chico",-68.8388078312,-32.888880812,3,"Parque O'Higgins",1531146.02653,0
"14261",14261,27121,"Pltano","27/10/2011 08:41","Muy bajo (1 - 2 mts)",12,"Chico",-68.8388457147,-32.8890132129,3,"Parque O'Higgins",1531146.02653,0
"14262",14262,27122,"Pltano","27/10/2011 08:40","Alto (> 8 mts)",165,"Grande",-68.8388590251,-32.8890902047,3,"Parque O'Higgins",1531146.02653,0
"14263",14263,27123,"Pltano","27/10/2011 08:39","Alto (> 8 mts)",100,"Grande",-68.8388887038,-32.8892116026,3,"Parque O'Higgins",1531146.02653,1
"14264",14264,27124,"Pltano","27/10/2011 08:37","Alto (> 8 mts)",180,"Grande",-68.8389253825,-32.8893024357,3,"Parque O'Higgins",1531146.02653,0
"14265",14265,27125,"Pltano","27/10/2011 08:36","Alto (> 8 mts)",160,"Grande",-68.8389363529,-32.8893821594,3,"Parque O'Higgins",1531146.02653,0
"14266",14266,27126,"Pltano","27/10/2011 08:34","Alto (> 8 mts)",168,"Grande",-68.838947794,-32.8894817903,3,"Parque O'Higgins",1531146.02653,0
"14267",14267,27128,"Pltano","27/10/2011 10:50","Muy bajo (1 - 2 mts)",9,"Chico",-68.8392360157,-32.8905102003,3,"Parque O'Higgins",1531146.02653,0
"14268",14268,27130,"Pltano","27/10/2011 10:48","Alto (> 8 mts)",150,"Grande",-68.8392149549,-32.8903955682,3,"Parque O'Higgins",1531146.02653,0
"14269",14269,27131,"Pltano","27/10/2011 10:47","Alto (> 8 mts)",179,"Grande",-68.8391971491,-32.8903131307,3,"Parque O'Higgins",1531146.02653,0
"14270",14270,27132,"Pltano","27/10/2011 10:46","Alto (> 8 mts)",156,"Grande",-68.8391817216,-32.8902157282,3,"Parque O'Higgins",1531146.02653,0
"14271",14271,27133,"Pltano","27/10/2011 10:44","Alto (> 8 mts)",200,"Grande",-68.8391336795,-32.890010171,3,"Parque O'Higgins",1531146.02653,0
"14272",14272,27134,"Pltano","27/10/2011 10:43","Medio (4 - 8 mts)",200,"Grande",-68.8391024982,-32.8899369135,3,"Parque O'Higgins",1531146.02653,0
"14273",14273,27136,"Pltano","27/10/2011 10:40","Alto (> 8 mts)",170,"Grande",-68.8390399384,-32.8896630795,3,"Parque O'Higgins",1531146.02653,0
"14274",14274,27137,"Pltano","27/10/2011 10:39","Alto (> 8 mts)",180,"Grande",-68.8390309001,-32.8896377303,3,"Parque O'Higgins",1531146.02653,0
"14275",14275,27138,"Pltano","27/10/2011 10:38","Alto (> 8 mts)",200,"Grande",-68.8389334852,-32.8896180238,3,"Parque O'Higgins",1531146.02653,0
"14276",14276,27140,"Pltano","27/10/2011 10:35","Alto (> 8 mts)",300,"Grande",-68.838738934,-32.8896326077,3,"Parque O'Higgins",1531146.02653,0
"14277",14277,27144,"Pltano","27/10/2011 10:27","Alto (> 8 mts)",120,"Grande",-68.8381794842,-32.8896764863,3,"Parque O'Higgins",1531146.02653,0
"14278",14278,27146,"Pltano","27/10/2011 10:19","Alto (> 8 mts)",210,"Grande",-68.8379806826,-32.8896868688,3,"Parque O'Higgins",1531146.02653,0
"14279",14279,27147,"Pltano","27/10/2011 10:14","Alto (> 8 mts)",140,"Grande",-68.8378706914,-32.8896975466,3,"Parque O'Higgins",1531146.02653,0
"14280",14280,27148,"Pltano","27/10/2011 10:11","Alto (> 8 mts)",150,"Grande",-68.8377576017,-32.8897077694,3,"Parque O'Higgins",1531146.02653,0
"14281",14281,27151,"Pltano","27/10/2011 10:08","Alto (> 8 mts)",220,"Grande",-68.837361772,-32.8897380615,3,"Parque O'Higgins",1531146.02653,0
"14282",14282,27153,"Pltano","27/10/2011 10:06","Alto (> 8 mts)",220,"Grande",-68.8371689847,-32.8897462279,3,"Parque O'Higgins",1531146.02653,1
"14283",14283,27154,"Paraiso","27/10/2011 10:04","Medio (4 - 8 mts)",65,"Grande",-68.8370904468,-32.8898353038,3,"Parque O'Higgins",1531146.02653,0
"14284",14284,27159,"Morera","27/10/2011 09:55","Medio (4 - 8 mts)",60,"Mediano",-68.8371312734,-32.8906144174,3,"Parque O'Higgins",1531146.02653,0
"14285",14285,27160,"Paraiso","27/10/2011 09:54","Medio (4 - 8 mts)",90,"Grande",-68.8371375619,-32.8906821427,3,"Parque O'Higgins",1531146.02653,0
"14286",14286,27161,"Morera","27/10/2011 09:53","Bajo (2 - 4 mts)",16,"Chico",-68.8371479656,-32.8907788175,3,"Parque O'Higgins",1531146.02653,0
"14287",14287,27163,"Fresno europeo","27/10/2011 09:51","Bajo (2 - 4 mts)",18,"Chico",-68.8372935259,-32.8908920051,3,"Parque O'Higgins",1531146.02653,0
"14288",14288,27164,"Fresno europeo","27/10/2011 09:46","Alto (> 8 mts)",200,"Grande",-68.8377041334,-32.8908391423,3,"Parque O'Higgins",1531146.02653,0
"14289",14289,27165,"Fresno europeo","27/10/2011 09:44","Muy bajo (1 - 2 mts)",8,"Chico",-68.8379059408,-32.8908229031,3,"Parque O'Higgins",1531146.02653,0
"14290",14290,27166,"Acacia SP","27/10/2011 09:42","Bajo (2 - 4 mts)",40,"Mediano",-68.8381058289,-32.8908041364,3,"Parque O'Higgins",1531146.02653,0
"14291",14291,27167,"Acacia SP","27/10/2011 09:41","Bajo (2 - 4 mts)",40,"Mediano",-68.8381899569,-32.8907940561,3,"Parque O'Higgins",1531146.02653,0
"14292",14292,27168,"Fresno europeo","27/10/2011 09:39","Medio (4 - 8 mts)",100,"Grande",-68.8382862803,-32.8907774994,3,"Parque O'Higgins",1531146.02653,0
"14293",14293,27173,"Acacia SP","27/10/2011 09:35","Medio (4 - 8 mts)",100,"Grande",-68.8386827772,-32.8907211148,3,"Parque O'Higgins",1531146.02653,0
"14294",14294,27175,"Acacia SP","27/10/2011 09:31","Medio (4 - 8 mts)",105,"Grande",-68.8388684038,-32.8906692364,3,"Parque O'Higgins",1531146.02653,0
"14295",14295,27176,"Acacia SP","27/10/2011 09:29","Medio (4 - 8 mts)",120,"Grande",-68.8390128351,-32.8906443554,3,"Parque O'Higgins",1531146.02653,0
"14296",14296,27178,"Acacia SP","26/10/2011 12:51","Bajo (2 - 4 mts)",100,"Grande",-68.8369699123,-32.8909022137,3,"Parque O'Higgins",1531146.02653,0
"14297",14297,27179,"Acacia SP","26/10/2011 12:50","Bajo (2 - 4 mts)",100,"Grande",-68.8369141098,-32.8909147358,3,"Parque O'Higgins",1531146.02653,0
"14298",14298,27182,"Acacia SP","26/10/2011 12:45","Bajo (2 - 4 mts)",76,"Grande",-68.8363774896,-32.8909658144,3,"Parque O'Higgins",1531146.02653,0
"14299",14299,27183,"Fresno americano","26/10/2011 12:44","Alto (> 8 mts)",180,"Grande",-68.8363060936,-32.8909680654,3,"Parque O'Higgins",1531146.02653,0
"14300",14300,27186,"Fresno europeo","26/10/2011 12:39","Bajo (2 - 4 mts)",50,"Mediano",-68.8358185117,-32.8909995841,3,"Parque O'Higgins",1531146.02653,0
"14301",14301,27187,"Acacia SP","26/10/2011 12:38","Medio (4 - 8 mts)",100,"Grande",-68.8357773648,-32.8910015535,3,"Parque O'Higgins",1531146.02653,1
"14302",14302,27189,"Pltano","26/10/2011 12:36","Alto (> 8 mts)",176,"Grande",-68.8357123129,-32.8909041683,3,"Parque O'Higgins",1531146.02653,1
"14303",14303,27191,"Acer","26/10/2011 12:34","Medio (4 - 8 mts)",80,"Grande",-68.8356980418,-32.890703343,3,"Parque O'Higgins",1531146.02653,0
"14304",14304,27192,"Pltano","26/10/2011 12:33","Alto (> 8 mts)",230,"Grande",-68.8356891973,-32.8906313764,3,"Parque O'Higgins",1531146.02653,0
"14305",14305,27193,"Pltano","26/10/2011 12:32","Alto (> 8 mts)",142,"Grande",-68.8356792138,-32.8905395711,3,"Parque O'Higgins",1531146.02653,0
"14306",14306,27204,"Pltano","26/10/2011 12:21","Alto (> 8 mts)",180,"Grande",-68.8358705114,-32.889847143,3,"Parque O'Higgins",1531146.02653,0
"14307",14307,27205,"Pltano","26/10/2011 12:21","Alto (> 8 mts)",216,"Grande",-68.8359559096,-32.8898433778,3,"Parque O'Higgins",1531146.02653,0
"14308",14308,27206,"Pltano","26/10/2011 12:20","Alto (> 8 mts)",236,"Grande",-68.8360374554,-32.8898423125,3,"Parque O'Higgins",1531146.02653,0
"14309",14309,27207,"Pltano","26/10/2011 12:18","Alto (> 8 mts)",210,"Grande",-68.8361312024,-32.8898316151,3,"Parque O'Higgins",1531146.02653,0
"14310",14310,27208,"Pltano","26/10/2011 12:17","Alto (> 8 mts)",190,"Grande",-68.8362135032,-32.8898267636,3,"Parque O'Higgins",1531146.02653,0
"14311",14311,27211,"Pltano","26/10/2011 12:14","Medio (4 - 8 mts)",220,"Grande",-68.8364886449,-32.8897986789,3,"Parque O'Higgins",1531146.02653,0
"14312",14312,27212,"Pltano","26/10/2011 12:13","Muy bajo (1 - 2 mts)",8,"Chico",-68.8366402956,-32.8897895401,3,"Parque O'Higgins",1531146.02653,0
"14313",14313,27213,"Acer","26/10/2011 12:12","Medio (4 - 8 mts)",60,"Mediano",-68.8367702884,-32.8897799724,3,"Parque O'Higgins",1531146.02653,0
"14314",14314,27214,"Pltano","26/10/2011 09:20","Alto (> 8 mts)",220,"Grande",-68.8368340933,-32.8897788835,3,"Parque O'Higgins",1531146.02653,0
"14315",14315,27215,"Pltano","26/10/2011 09:19","Alto (> 8 mts)",150,"Grande",-68.836932528,-32.8897761265,3,"Parque O'Higgins",1531146.02653,0
"14316",14316,27216,"Fresno europeo","26/10/2011 09:17","Medio (4 - 8 mts)",63,"Grande",-68.8369665666,-32.8898054758,3,"Parque O'Higgins",1531146.02653,0
