"id","especie","altura","circ_tronco_cm","diametro_tronco","seccion","nombre_seccion","inclinacion_peligrosa"
25356,"Caducifolio","Bajo (2 - 4 mts)",31,"Mediano",2,"Barrio Civico",0
22881,"Perenne","Bajo (2 - 4 mts)",28,"Mediano",5,"Residencial Sur",0
24330,"Olmo comun","Alto (> 8 mts)",170,"Grande",2,"Barrio Civico",0
26417,"Fresno americano","Medio (4 - 8 mts)",103,"Grande",3,"Parque O'Higgins",0
48166,"Pltano","Alto (> 8 mts)",230,"Grande",4,"Cuarta Este 햨rea Fundacional",0
7619,"Morera","Muy bajo (1 - 2 mts)",6,"Chico",5,"Residencial Sur",0
32971,"Morera","Alto (> 8 mts)",160,"Grande",5,"Residencial Sur",0
4553,"Jacarand","Medio (4 - 8 mts)",60,"Mediano",4,"Cuarta Oeste",0
38862,"Pltano","Alto (> 8 mts)",180,"Grande",6,"Residencial Norte",0
40179,"Pltano","Alto (> 8 mts)",180,"Grande",1,"Parque Central",0
10867,"Braquiquito","Medio (4 - 8 mts)",53,"Mediano",6,"Residencial Norte",0
20914,"Fresno europeo","Medio (4 - 8 mts)",85,"Grande",5,"Residencial Sur",0
24915,"Morera","Alto (> 8 mts)",94,"Grande",2,"Barrio Civico",0
18709,"Caducifolio","Muy bajo (1 - 2 mts)",10,"Chico",4,"Cuarta Este 햨rea Fundacional",0
7128,"Fresno europeo","Medio (4 - 8 mts)",57,"Mediano",5,"Residencial Sur",0
29169,"Pltano","Alto (> 8 mts)",250,"Grande",2,"Barrio Civico",0
2482,"Fresno europeo","Bajo (2 - 4 mts)",35,"Mediano",3,"Parque O'Higgins",0
39524,"Morera","Alto (> 8 mts)",180,"Grande",6,"Residencial Norte",0
30693,"Morera","Alto (> 8 mts)",80,"Grande",6,"Residencial Norte",0
2322,"Morera","Alto (> 8 mts)",105,"Grande",3,"Parque O'Higgins",0
33683,"Acacia SP","Alto (> 8 mts)",110,"Grande",5,"Residencial Sur",0
37061,"Morera","Medio (4 - 8 mts)",140,"Grande",6,"Residencial Norte",0
26617,"Pltano","Muy bajo (1 - 2 mts)",8,"Chico",3,"Parque O'Higgins",0
47808,"Prunas","Bajo (2 - 4 mts)",30,"Mediano",4,"Cuarta Este 햨rea Fundacional",0
17036,"Fresno europeo","Medio (4 - 8 mts)",62,"Grande",4,"Cuarta Oeste",0
47235,"Morera","Alto (> 8 mts)",158,"Grande",4,"Cuarta Este 햨rea Fundacional",0
4085,"Fresno europeo","Bajo (2 - 4 mts)",30,"Mediano",4,"Cuarta Este 햨rea Fundacional",0
19322,"Morera","Alto (> 8 mts)",198,"Grande",4,"Cuarta Oeste",0
4081,"Morera","Medio (4 - 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",0
14335,"Morera","Muy bajo (1 - 2 mts)",7,"Chico",8,"Aeroparque",0
4446,"Paraiso sombrilla","Alto (> 8 mts)",140,"Grande",4,"Cuarta Oeste",0
11366,"Fresno europeo","Bajo (2 - 4 mts)",34,"Mediano",2,"Barrio Civico",0
7091,"Morera","Alto (> 8 mts)",90,"Grande",5,"Residencial Sur",0
22871,"Pltano","Alto (> 8 mts)",192,"Grande",5,"Residencial Sur",0
3040,"Morera","Medio (4 - 8 mts)",90,"Grande",4,"Cuarta Este 햨rea Fundacional",0
7832,"Fresno americano","Bajo (2 - 4 mts)",44,"Mediano",5,"Residencial Sur",0
43187,"Fresno europeo","Medio (4 - 8 mts)",80,"Grande",4,"Cuarta Este 햨rea Fundacional",0
19500,"Morera","Alto (> 8 mts)",167,"Grande",4,"Cuarta Oeste",0
12004,"Paraiso","Alto (> 8 mts)",126,"Grande",6,"Residencial Norte",0
28696,"Fresno europeo","Muy bajo (1 - 2 mts)",10,"Chico",2,"Barrio Civico",0
47198,"Morera","Medio (4 - 8 mts)",158,"Grande",4,"Cuarta Este 햨rea Fundacional",0
22297,"Morera","Alto (> 8 mts)",138,"Grande",5,"Residencial Sur",0
12798,"Morera","Medio (4 - 8 mts)",70,"Grande",4,"Cuarta Oeste",0
11925,"Morera","Muy bajo (1 - 2 mts)",18,"Chico",6,"Residencial Norte",0
18925,"Acer","Alto (> 8 mts)",220,"Grande",4,"Cuarta Oeste",0
3147,"Paraiso","Muy bajo (1 - 2 mts)",8,"Chico",4,"Cuarta Este 햨rea Fundacional",0
7775,"Morera","Bajo (2 - 4 mts)",36,"Mediano",5,"Residencial Sur",0
13422,"Morera","Medio (4 - 8 mts)",120,"Grande",6,"Residencial Norte",0
12133,"Morera","Bajo (2 - 4 mts)",38,"Mediano",6,"Residencial Norte",0
41627,"Fresno europeo","Medio (4 - 8 mts)",42,"Mediano",1,"Parque Central",0
4675,"Caducifolio","Medio (4 - 8 mts)",18,"Chico",4,"Cuarta Oeste",0
35838,"Fresno europeo","Alto (> 8 mts)",113,"Grande",6,"Residencial Norte",0
36157,"Morera","Alto (> 8 mts)",131,"Grande",6,"Residencial Norte",0
47475,"Morera","Alto (> 8 mts)",155,"Grande",4,"Cuarta Este 햨rea Fundacional",0
3933,"Fresno europeo","Alto (> 8 mts)",70,"Grande",4,"Cuarta Este 햨rea Fundacional",0
45263,"Fresno europeo","Alto (> 8 mts)",128,"Grande",4,"Cuarta Este 햨rea Fundacional",0
23055,"lamo criollo","Muy bajo (1 - 2 mts)",8,"Chico",5,"Residencial Sur",0
46880,"Pltano","Alto (> 8 mts)",205,"Grande",4,"Cuarta Oeste",0
9266,"Morera","Alto (> 8 mts)",154,"Grande",4,"Cuarta Oeste",0
43231,"Pltano","Alto (> 8 mts)",260,"Grande",1,"Parque Central",0
43272,"Fresno europeo","Alto (> 8 mts)",100,"Grande",3,"Parque O'Higgins",0
31928,"Morera","Medio (4 - 8 mts)",120,"Grande",5,"Residencial Sur",0
14629,"Liquidambar","Medio (4 - 8 mts)",40,"Mediano",8,"Aeroparque",0
47400,"Morera","Alto (> 8 mts)",165,"Grande",4,"Cuarta Este 햨rea Fundacional",0
45239,"Fresno europeo","Muy bajo (1 - 2 mts)",4,"Chico",4,"Cuarta Este 햨rea Fundacional",0
23676,"Caducifolio","Medio (4 - 8 mts)",100,"Grande",2,"Barrio Civico",0
34588,"Acacia visco","Bajo (2 - 4 mts)",32,"Mediano",6,"Residencial Norte",0
25724,"Morera","Alto (> 8 mts)",101,"Grande",2,"Barrio Civico",0
6417,"Morera","Alto (> 8 mts)",89,"Grande",5,"Residencial Sur",0
16050,"Morera","Alto (> 8 mts)",120,"Grande",6,"Residencial Norte",0
38791,"Paraiso","Alto (> 8 mts)",110,"Grande",6,"Residencial Norte",0
8552,"Olmo comun","Alto (> 8 mts)",80,"Grande",2,"Barrio Civico",0
15740,"Morera","Alto (> 8 mts)",42,"Mediano",7,"Residencial Parque",0
15176,"Paraiso","Bajo (2 - 4 mts)",50,"Mediano",6,"Residencial Norte",0
30516,"Fresno americano","Medio (4 - 8 mts)",46,"Mediano",3,"Parque O'Higgins",0
42450,"Acacia SP","Alto (> 8 mts)",200,"Grande",4,"Cuarta Este 햨rea Fundacional",0
42080,"Morera","Medio (4 - 8 mts)",90,"Grande",1,"Parque Central",0
32582,"Paraiso","Alto (> 8 mts)",162,"Grande",5,"Residencial Sur",0
19977,"Fresno europeo","Medio (4 - 8 mts)",210,"Grande",4,"Cuarta Oeste",0
42517,"Morera","Medio (4 - 8 mts)",85,"Grande",4,"Cuarta Este 햨rea Fundacional",0
40980,"Morera","Alto (> 8 mts)",180,"Grande",1,"Parque Central",0
24136,"Fresno europeo","Medio (4 - 8 mts)",110,"Grande",2,"Barrio Civico",0
39098,"Fresno europeo","Medio (4 - 8 mts)",50,"Mediano",6,"Residencial Norte",0
38142,"Fresno europeo","Alto (> 8 mts)",250,"Grande",6,"Residencial Norte",0
8036,"Morera","Alto (> 8 mts)",160,"Grande",2,"Barrio Civico",0
38621,"Morera","Medio (4 - 8 mts)",45,"Mediano",6,"Residencial Norte",0
35532,"Fresno europeo","Bajo (2 - 4 mts)",20,"Chico",7,"Residencial Parque",0
15120,"Morera","Medio (4 - 8 mts)",100,"Grande",6,"Residencial Norte",0
17669,"Olmo comun","Alto (> 8 mts)",180,"Grande",4,"Cuarta Oeste",0
7769,"Morera","Muy bajo (1 - 2 mts)",18,"Chico",5,"Residencial Sur",0
688,"Morera","Medio (4 - 8 mts)",28,"Mediano",4,"Cuarta Oeste",0
28839,"Caducifolio","Alto (> 8 mts)",110,"Grande",1,"Parque Central",0
31500,"Pltano","Alto (> 8 mts)",160,"Grande",5,"Residencial Sur",0
8333,"Morera","Muy bajo (1 - 2 mts)",4,"Chico",2,"Barrio Civico",0
46034,"Morera","Bajo (2 - 4 mts)",42,"Mediano",4,"Cuarta Este 햨rea Fundacional",0
28153,"Tipa","Alto (> 8 mts)",162,"Grande",2,"Barrio Civico",0
40072,"Morera","Medio (4 - 8 mts)",80,"Grande",1,"Parque Central",0
7902,"Tilo","Medio (4 - 8 mts)",50,"Mediano",5,"Residencial Sur",0
15177,"Paraiso","Bajo (2 - 4 mts)",47,"Mediano",6,"Residencial Norte",0
19435,"Fresno europeo","Alto (> 8 mts)",155,"Grande",4,"Cuarta Oeste",0
15618,"Paraiso","Bajo (2 - 4 mts)",18,"Chico",7,"Residencial Parque",0
11356,"Caducifolio","Medio (4 - 8 mts)",40,"Mediano",2,"Barrio Civico",0
5279,"Paraiso","Alto (> 8 mts)",180,"Grande",1,"Parque Central",0
25275,"Paraiso","Alto (> 8 mts)",96,"Grande",2,"Barrio Civico",0
41245,"Morera","Alto (> 8 mts)",180,"Grande",1,"Parque Central",0
19960,"Morera","Medio (4 - 8 mts)",38,"Mediano",4,"Cuarta Oeste",0
658,"Morera","Medio (4 - 8 mts)",60,"Mediano",4,"Cuarta Este 햨rea Fundacional",0
38728,"Morera","Alto (> 8 mts)",250,"Grande",6,"Residencial Norte",0
37284,"Morera","Alto (> 8 mts)",120,"Grande",6,"Residencial Norte",0
37391,"Paraiso","Medio (4 - 8 mts)",70,"Grande",6,"Residencial Norte",0
1501,"Paraiso sombrilla","Medio (4 - 8 mts)",130,"Grande",7,"Residencial Parque",0
31188,"Morera","Medio (4 - 8 mts)",110,"Grande",6,"Residencial Norte",0
10429,"Paraiso","Medio (4 - 8 mts)",55,"Mediano",6,"Residencial Norte",0
28117,"Fresno europeo","Medio (4 - 8 mts)",38,"Mediano",2,"Barrio Civico",0
15654,"Morera","Muy bajo (1 - 2 mts)",18,"Chico",7,"Residencial Parque",0
2793,"Fresno europeo","Muy bajo (1 - 2 mts)",9,"Chico",1,"Parque Central",0
11204,"Acer","Alto (> 8 mts)",90,"Grande",2,"Barrio Civico",0
30497,"Pltano","Alto (> 8 mts)",160,"Grande",3,"Parque O'Higgins",0
30269,"Pltano","Alto (> 8 mts)",240,"Grande",3,"Parque O'Higgins",0
32607,"Pltano","Alto (> 8 mts)",198,"Grande",5,"Residencial Sur",0
14636,"Aguaribay","Medio (4 - 8 mts)",70,"Grande",8,"Aeroparque",0
30392,"Conifera","Medio (4 - 8 mts)",50,"Mediano",3,"Parque O'Higgins",0
11813,"Paraiso","Alto (> 8 mts)",155,"Grande",6,"Residencial Norte",0
33081,"Morera","Alto (> 8 mts)",177,"Grande",5,"Residencial Sur",0
43264,"Morera","Alto (> 8 mts)",116,"Grande",1,"Parque Central",0
46188,"Morera","Medio (4 - 8 mts)",128,"Grande",4,"Cuarta Este 햨rea Fundacional",0
17157,"Tilo","Medio (4 - 8 mts)",25,"Mediano",4,"Cuarta Oeste",0
14411,"Morera","Medio (4 - 8 mts)",85,"Grande",8,"Aeroparque",0
39404,"Morera","Alto (> 8 mts)",118,"Grande",6,"Residencial Norte",0
2770,"Prunas","Bajo (2 - 4 mts)",36,"Mediano",3,"Parque O'Higgins",0
10703,"Morera","Medio (4 - 8 mts)",80,"Grande",6,"Residencial Norte",0
11761,"Morera","Alto (> 8 mts)",120,"Grande",6,"Residencial Norte",0
14499,"Morera","Medio (4 - 8 mts)",66,"Grande",8,"Aeroparque",0
40931,"Acacia SP","Medio (4 - 8 mts)",48,"Mediano",3,"Parque O'Higgins",0
24512,"Morera","Alto (> 8 mts)",141,"Grande",2,"Barrio Civico",0
16470,"Morera","Alto (> 8 mts)",170,"Grande",4,"Cuarta Oeste",0
15,"Morera","Bajo (2 - 4 mts)",56,"Mediano",5,"Residencial Sur",1
39,"Morera","Medio (4 - 8 mts)",50,"Mediano",5,"Residencial Sur",1
82,"Fresno americano","Bajo (2 - 4 mts)",40,"Mediano",5,"Residencial Sur",1
204,"Morera","Alto (> 8 mts)",130,"Grande",4,"Cuarta Oeste",1
211,"Fresno americano","Medio (4 - 8 mts)",40,"Mediano",4,"Cuarta Oeste",1
218,"Pltano","Alto (> 8 mts)",170,"Grande",4,"Cuarta Oeste",1
230,"Morera","Medio (4 - 8 mts)",120,"Grande",4,"Cuarta Oeste",1
231,"Jacarand","Bajo (2 - 4 mts)",25,"Mediano",4,"Cuarta Oeste",1
233,"Morera","Medio (4 - 8 mts)",70,"Grande",4,"Cuarta Oeste",1
283,"Morera","Alto (> 8 mts)",180,"Grande",4,"Cuarta Este 햨rea Fundacional",1
295,"Fresno europeo","Bajo (2 - 4 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
308,"Fresno europeo","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
372,"Morera","Medio (4 - 8 mts)",125,"Grande",4,"Cuarta Este 햨rea Fundacional",1
473,"Morera","Alto (> 8 mts)",140,"Grande",4,"Cuarta Este 햨rea Fundacional",1
489,"Jacarand","Bajo (2 - 4 mts)",25,"Mediano",4,"Cuarta Este 햨rea Fundacional",1
501,"Morera","Alto (> 8 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
515,"Morera","Medio (4 - 8 mts)",90,"Grande",4,"Cuarta Este 햨rea Fundacional",1
551,"Morera","Medio (4 - 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
555,"Fresno europeo","Alto (> 8 mts)",170,"Grande",4,"Cuarta Este 햨rea Fundacional",1
561,"Morera","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
581,"Morera","Alto (> 8 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
583,"Morera","Alto (> 8 mts)",180,"Grande",4,"Cuarta Este 햨rea Fundacional",1
587,"Morera","Alto (> 8 mts)",180,"Grande",4,"Cuarta Este 햨rea Fundacional",1
589,"Morera","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
592,"Morera","Alto (> 8 mts)",165,"Grande",4,"Cuarta Este 햨rea Fundacional",1
595,"Morera","Alto (> 8 mts)",110,"Grande",4,"Cuarta Este 햨rea Fundacional",1
600,"Morera","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
601,"Morera","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
665,"Paraiso sombrilla","Bajo (2 - 4 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
695,"Morera","Alto (> 8 mts)",51,"Mediano",4,"Cuarta Oeste",1
696,"Paraiso","Alto (> 8 mts)",107,"Grande",4,"Cuarta Oeste",1
703,"Morera","Alto (> 8 mts)",140,"Grande",4,"Cuarta Oeste",1
761,"Aguaribay","Alto (> 8 mts)",95,"Grande",8,"Aeroparque",1
778,"Aguaribay","Alto (> 8 mts)",170,"Grande",8,"Aeroparque",1
782,"Aguaribay","Medio (4 - 8 mts)",138,"Grande",8,"Aeroparque",1
809,"Jacarand","Medio (4 - 8 mts)",40,"Mediano",8,"Aeroparque",1
886,"Acacia SP","Medio (4 - 8 mts)",30,"Mediano",6,"Residencial Norte",1
965,"Morera","Alto (> 8 mts)",130,"Grande",6,"Residencial Norte",1
967,"Morera","Alto (> 8 mts)",105,"Grande",6,"Residencial Norte",1
979,"Morera","Medio (4 - 8 mts)",45,"Mediano",4,"Cuarta Oeste",1
992,"Pltano","Alto (> 8 mts)",135,"Grande",4,"Cuarta Oeste",1
1141,"Caducifolio","Bajo (2 - 4 mts)",45,"Mediano",8,"Aeroparque",1
1159,"Fresno americano","Medio (4 - 8 mts)",53,"Mediano",8,"Aeroparque",1
1235,"Jacarand","Alto (> 8 mts)",95,"Grande",8,"Aeroparque",1
1245,"Paraiso","Medio (4 - 8 mts)",130,"Grande",8,"Aeroparque",1
1316,"Aguaribay","Bajo (2 - 4 mts)",60,"Mediano",8,"Aeroparque",1
1368,"Aguaribay","Medio (4 - 8 mts)",35,"Mediano",8,"Aeroparque",1
1414,"Acer","Medio (4 - 8 mts)",40,"Mediano",7,"Residencial Parque",1
1493,"Acacia SP","Medio (4 - 8 mts)",80,"Grande",7,"Residencial Parque",1
1655,"Aguaribay","Alto (> 8 mts)",110,"Grande",7,"Residencial Parque",1
1670,"Aguaribay","Alto (> 8 mts)",136,"Grande",7,"Residencial Parque",1
1705,"Paraiso","Medio (4 - 8 mts)",58,"Mediano",7,"Residencial Parque",1
1734,"Fresno americano","Alto (> 8 mts)",98,"Grande",7,"Residencial Parque",1
1753,"Perenne","Bajo (2 - 4 mts)",32,"Mediano",7,"Residencial Parque",1
1766,"Acer","Medio (4 - 8 mts)",60,"Mediano",7,"Residencial Parque",1
1867,"Conifera","Medio (4 - 8 mts)",60,"Mediano",7,"Residencial Parque",1
1900,"Acacia SP","Muy bajo (1 - 2 mts)",2,"Chico",6,"Residencial Norte",1
1901,"Acacia SP","Muy bajo (1 - 2 mts)",2,"Chico",6,"Residencial Norte",1
1904,"Acacia SP","Muy bajo (1 - 2 mts)",3,"Chico",6,"Residencial Norte",1
1909,"Paraiso","Bajo (2 - 4 mts)",35,"Mediano",6,"Residencial Norte",1
1932,"Paraiso","Bajo (2 - 4 mts)",40,"Mediano",7,"Residencial Parque",1
1949,"Morera","Medio (4 - 8 mts)",105,"Grande",6,"Residencial Norte",1
1954,"lamo blanco","Bajo (2 - 4 mts)",33,"Mediano",6,"Residencial Norte",1
1981,"Morera","Bajo (2 - 4 mts)",46,"Mediano",5,"Residencial Sur",1
2002,"Morera","Alto (> 8 mts)",105,"Grande",3,"Parque O'Higgins",1
2009,"Morera","Medio (4 - 8 mts)",105,"Grande",3,"Parque O'Higgins",1
2019,"Morera","Medio (4 - 8 mts)",95,"Grande",3,"Parque O'Higgins",1
2029,"Acacia SP","Medio (4 - 8 mts)",90,"Grande",3,"Parque O'Higgins",1
2048,"Morera","Alto (> 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2089,"Morera","Alto (> 8 mts)",200,"Grande",3,"Parque O'Higgins",1
2137,"Acacia SP","Medio (4 - 8 mts)",75,"Grande",3,"Parque O'Higgins",1
2144,"Morera","Alto (> 8 mts)",169,"Grande",3,"Parque O'Higgins",1
2148,"Morera","Alto (> 8 mts)",142,"Grande",2,"Barrio Civico",1
2164,"Morera","Medio (4 - 8 mts)",100,"Grande",2,"Barrio Civico",1
2168,"Morera","Bajo (2 - 4 mts)",30,"Mediano",3,"Parque O'Higgins",1
2182,"Morera","Alto (> 8 mts)",190,"Grande",3,"Parque O'Higgins",1
2205,"Morera","Medio (4 - 8 mts)",77,"Grande",2,"Barrio Civico",1
2249,"Acacia SP","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
2253,"Pltano","Alto (> 8 mts)",168,"Grande",3,"Parque O'Higgins",1
2259,"Fresno europeo","Medio (4 - 8 mts)",100,"Grande",3,"Parque O'Higgins",1
2268,"Morera","Alto (> 8 mts)",120,"Grande",3,"Parque O'Higgins",1
2279,"Morera","Alto (> 8 mts)",138,"Grande",2,"Barrio Civico",1
2282,"Paraiso","Medio (4 - 8 mts)",132,"Grande",2,"Barrio Civico",1
2302,"Morera","Medio (4 - 8 mts)",120,"Grande",2,"Barrio Civico",1
2315,"Morera","Medio (4 - 8 mts)",50,"Mediano",2,"Barrio Civico",1
2329,"Acer","Alto (> 8 mts)",63,"Grande",2,"Barrio Civico",1
2361,"Morera","Medio (4 - 8 mts)",160,"Grande",3,"Parque O'Higgins",1
2384,"Fresno americano","Bajo (2 - 4 mts)",46,"Mediano",3,"Parque O'Higgins",1
2394,"Morera","Medio (4 - 8 mts)",70,"Grande",3,"Parque O'Higgins",1
2427,"Morera","Medio (4 - 8 mts)",100,"Grande",3,"Parque O'Higgins",1
2460,"Morera","Alto (> 8 mts)",155,"Grande",3,"Parque O'Higgins",1
2467,"Morera","Medio (4 - 8 mts)",70,"Grande",3,"Parque O'Higgins",1
2468,"Morera","Medio (4 - 8 mts)",60,"Mediano",3,"Parque O'Higgins",1
2505,"Morera","Bajo (2 - 4 mts)",60,"Mediano",3,"Parque O'Higgins",1
2508,"Fresno americano","Alto (> 8 mts)",105,"Grande",3,"Parque O'Higgins",1
2529,"Morera","Medio (4 - 8 mts)",60,"Mediano",3,"Parque O'Higgins",1
2530,"Fresno americano","Medio (4 - 8 mts)",100,"Grande",3,"Parque O'Higgins",1
2531,"Morera","Alto (> 8 mts)",150,"Grande",3,"Parque O'Higgins",1
2547,"Pltano","Alto (> 8 mts)",190,"Grande",3,"Parque O'Higgins",1
2584,"Morera","Alto (> 8 mts)",168,"Grande",3,"Parque O'Higgins",1
2588,"Fresno europeo","Muy bajo (1 - 2 mts)",3,"Chico",3,"Parque O'Higgins",1
2607,"Pltano","Medio (4 - 8 mts)",46,"Mediano",3,"Parque O'Higgins",1
2619,"Fresno europeo","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2636,"Paraiso","Medio (4 - 8 mts)",140,"Grande",1,"Parque Central",1
2669,"Morera","Alto (> 8 mts)",140,"Grande",3,"Parque O'Higgins",1
2716,"Fresno americano","Alto (> 8 mts)",100,"Grande",3,"Parque O'Higgins",1
2766,"Morera","Alto (> 8 mts)",120,"Grande",1,"Parque Central",1
2788,"Pltano","Alto (> 8 mts)",190,"Grande",1,"Parque Central",1
2799,"Paraiso","Medio (4 - 8 mts)",120,"Grande",3,"Parque O'Higgins",1
2833,"Pltano","Alto (> 8 mts)",170,"Grande",3,"Parque O'Higgins",1
2841,"Morera","Alto (> 8 mts)",155,"Grande",3,"Parque O'Higgins",1
2848,"Morera","Medio (4 - 8 mts)",60,"Mediano",3,"Parque O'Higgins",1
2851,"Morera","Alto (> 8 mts)",140,"Grande",3,"Parque O'Higgins",1
2866,"Morera","Alto (> 8 mts)",105,"Grande",3,"Parque O'Higgins",1
2872,"Morera","Alto (> 8 mts)",100,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2937,"Morera","Alto (> 8 mts)",115,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2938,"Morera","Alto (> 8 mts)",100,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2941,"Paraiso","Alto (> 8 mts)",118,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2942,"Morera","Alto (> 8 mts)",140,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2963,"Morera","Alto (> 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2971,"Fresno europeo","Alto (> 8 mts)",123,"Grande",4,"Cuarta Este 햨rea Fundacional",1
2974,"Morera","Alto (> 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3001,"Morera","Alto (> 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3057,"Morera","Alto (> 8 mts)",90,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3095,"Ailanthus","Alto (> 8 mts)",55,"Mediano",4,"Cuarta Este 햨rea Fundacional",1
3096,"Perenne","Medio (4 - 8 mts)",280,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3097,"Ailanthus","Medio (4 - 8 mts)",25,"Mediano",4,"Cuarta Este 햨rea Fundacional",1
3139,"Morera","Medio (4 - 8 mts)",122,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3270,"Fresno europeo","Medio (4 - 8 mts)",53,"Mediano",4,"Cuarta Este 햨rea Fundacional",1
3279,"Morera","Alto (> 8 mts)",140,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3294,"Morera","Bajo (2 - 4 mts)",20,"Chico",4,"Cuarta Este 햨rea Fundacional",1
3298,"Morera","Medio (4 - 8 mts)",50,"Mediano",4,"Cuarta Este 햨rea Fundacional",1
3342,"Morera","Medio (4 - 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3353,"Fresno americano","Medio (4 - 8 mts)",33,"Mediano",4,"Cuarta Este 햨rea Fundacional",1
3359,"Morera","Alto (> 8 mts)",138,"Grande",1,"Parque Central",1
3392,"Perenne","Medio (4 - 8 mts)",42,"Mediano",4,"Cuarta Oeste",1
3427,"Morera","Alto (> 8 mts)",110,"Grande",4,"Cuarta Oeste",1
3443,"Morera","Medio (4 - 8 mts)",105,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3478,"Morera","Medio (4 - 8 mts)",65,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3501,"Morera","Alto (> 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3537,"Fresno europeo","Medio (4 - 8 mts)",70,"Grande",4,"Cuarta Oeste",1
3545,"Jacarand","Medio (4 - 8 mts)",50,"Mediano",4,"Cuarta Oeste",1
3559,"Morera","Alto (> 8 mts)",165,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3562,"Morera","Alto (> 8 mts)",122,"Grande",4,"Cuarta Oeste",1
3577,"Fresno europeo","Medio (4 - 8 mts)",110,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3715,"Morera","Alto (> 8 mts)",140,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3719,"Morera","Medio (4 - 8 mts)",67,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3738,"Paraiso","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3744,"Morera","Alto (> 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3752,"Morera","Bajo (2 - 4 mts)",16,"Chico",4,"Cuarta Este 햨rea Fundacional",1
3759,"Morera","Alto (> 8 mts)",158,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3834,"Paraiso","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3910,"Morera","Medio (4 - 8 mts)",156,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3921,"Morera","Alto (> 8 mts)",90,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3925,"Fresno europeo","Medio (4 - 8 mts)",128,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3926,"Fresno europeo","Alto (> 8 mts)",118,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3929,"Fresno europeo","Medio (4 - 8 mts)",68,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3964,"Pltano","Alto (> 8 mts)",250,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3975,"Paraiso","Alto (> 8 mts)",105,"Grande",4,"Cuarta Este 햨rea Fundacional",1
3996,"Morera","Alto (> 8 mts)",237,"Grande",4,"Cuarta Este 햨rea Fundacional",1
4023,"Morera","Alto (> 8 mts)",155,"Grande",4,"Cuarta Este 햨rea Fundacional",1
4026,"Morera","Alto (> 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
